state,placefp,county,stab,cntyname,placenm,pop10,afact
FIPS state,placefp,county,State Postal Code,cntyname,Place Name,"Total Pop, 2010 census",placefp to county alloc factor
36,11550,051,NY,Livingston NY,"Byersville CDP, NY",47,1
36,11638,039,NY,Greene NY,"Cairo CDP, NY",1402,1
36,11671,045,NY,Jefferson NY,"Calcium CDP, NY",3491,1
36,11704,051,NY,Livingston NY,"Caledonia village, NY",2201,1
36,11748,105,NY,Sullivan NY,"Callicoon CDP, NY",167,1
36,11781,103,NY,Suffolk NY,"Calverton CDP, NY",6510,1
36,11825,115,NY,Washington NY,"Cambridge village, NY",1870,1
36,11847,065,NY,Oneida NY,"Camden village, NY",2231,1
36,11902,067,NY,Onondaga NY,"Camillus village, NY",1213,1
36,11935,101,NY,Steuben NY,"Campbell CDP, NY",713,1
36,12111,057,NY,Montgomery NY,"Canajoharie village, NY",2229,1
36,12144,069,NY,Ontario NY,"Canandaigua city, NY",10545,1
36,12177,003,NY,Allegany NY,"Canaseraga village, NY",550,1
36,12188,053,NY,Madison NY,"Canastota village, NY",4804,1
36,12210,107,NY,Tioga NY,"Candor village, NY",851,1
36,12254,101,NY,Steuben NY,"Canisteo village, NY",2270,1
36,12331,089,NY,St. Lawrence NY,"Canton village, NY",6314,1
36,12353,045,NY,Jefferson NY,"Cape Vincent village, NY",726,1
36,12419,059,NY,Nassau NY,"Carle Place CDP, NY",4981,1
36,12532,079,NY,Putnam NY,"Carmel Hamlet CDP, NY",6817,1
36,12584,035,NY,Fulton NY,"Caroga Lake CDP, NY",518,1
36,12683,045,NY,Jefferson NY,"Carthage village, NY",3747,1
36,12749,013,NY,Chautauqua NY,"Cassadaga village, NY",634,1
36,12771,121,NY,Wyoming NY,"Castile village, NY",1015,1
36,12870,083,NY,Rensselaer NY,"Castleton-on-Hudson village, NY",1473,1
36,12881,049,NY,Lewis NY,"Castorland village, NY",351,1
36,12958,011,NY,Cayuga NY,"Cato village, NY",532,1
36,13002,039,NY,Greene NY,"Catskill village, NY",4081,1
36,13024,009,NY,Cattaraugus NY,"Cattaraugus village, NY",1002,1
36,13068,011,NY,Cayuga NY,"Cayuga village, NY",549,1
36,13079,109,NY,Tompkins NY,"Cayuga Heights village, NY",3729,1
36,13145,053,NY,Madison NY,"Cazenovia village, NY",2835,1
36,13233,059,NY,Nassau NY,"Cedarhurst village, NY",6592,1
36,13288,013,NY,Chautauqua NY,"Celoron village, NY",1112,1
36,13376,103,NY,Suffolk NY,"Centereach CDP, NY",31578,1
36,13420,103,NY,Suffolk NY,"Center Moriches CDP, NY",7580,1
36,13442,103,NY,Suffolk NY,"Centerport CDP, NY",5508,1
36,13530,095,NY,Schoharie NY,"Central Bridge CDP, NY",593,1
36,13552,103,NY,Suffolk NY,"Central Islip CDP, NY",34450,1
36,13585,075,NY,Oswego NY,"Central Square village, NY",1848,1
36,13618,059,NY,Nassau NY,"Centre Island village, NY",410,1
36,13662,065,NY,Oneida NY,"Chadwicks CDP, NY",1506,1
36,13739,019,NY,Clinton NY,"Champlain village, NY",1101,1
36,13805,119,NY,Westchester NY,"Chappaqua CDP, NY",1436,1
36,13981,033,NY,Franklin NY,"Chateaugay village, NY",833,1
36,14003,021,NY,Columbia NY,"Chatham village, NY",1770,1
36,14036,045,NY,Jefferson NY,"Chaumont village, NY",624,1
36,14058,013,NY,Chautauqua NY,"Chautauqua CDP, NY",191,1
36,14102,019,NY,Clinton NY,"Chazy CDP, NY",565,1
36,15000,029,NY,Erie NY,"Cheektowaga CDP, NY",75178,1
36,15121,007,NY,Broome NY,"Chenango Bridge CDP, NY",2883,1
36,15187,013,NY,Chautauqua NY,"Cherry Creek village, NY",461,1
36,15242,077,NY,Otsego NY,"Cherry Valley village, NY",520,1
36,15297,071,NY,Orange NY,"Chester village, NY",3969,1
36,15363,113,NY,Warren NY,"Chestertown CDP, NY",677,1
36,15400,087,NY,Rockland NY,"Chestnut Ridge village, NY",7916,1
36,15561,053,NY,Madison NY,"Chittenango village, NY",5081,1
36,15638,055,NY,Monroe NY,"Churchville village, NY",1961,1
36,15814,029,NY,Erie NY,"Clarence CDP, NY",2646,1
36,15836,029,NY,Erie NY,"Clarence Center CDP, NY",2257,1
36,15902,065,NY,Oneida NY,"Clark Mills CDP, NY",1905,1
36,15946,055,NY,Monroe NY,"Clarkson CDP, NY",4358,1
36,16050,021,NY,Columbia NY,"Claverack-Red Mills CDP, NY",913,1
36,16089,045,NY,Jefferson NY,"Clayton village, NY",1978,1
36,16111,065,NY,Oneida NY,"Clayville village, NY",350,1
36,16188,075,NY,Oswego NY,"Cleveland village, NY",750,1
36,16375,069,NY,Ontario NY,"Clifton Springs village, NY",2127,1
36,16419,065,NY,Oneida NY,"Clinton village, NY",1942,1
36,16452,111,NY,Ulster NY,"Clintondale CDP, NY",1452,1
36,16573,117,NY,Wayne NY,"Clyde village, NY",2093,1
36,16628,095,NY,Schoharie NY,"Cobleskill village, NY",4678,1
36,16727,101,NY,Steuben NY,"Cohocton village, NY",838,1
36,16749,001,NY,Albany NY,"Cohoes city, NY",16168,1
36,16815,043,NY,Herkimer NY,"Cold Brook village, NY",329,1
36,16936,079,NY,Putnam NY,"Cold Spring village, NY",2013,1
36,16958,103,NY,Suffolk NY,"Cold Spring Harbor CDP, NY",5070,1
36,17332,001,NY,Albany NY,"Colonie village, NY",7793,1
36,17398,089,NY,St. Lawrence NY,"Colton CDP, NY",345,1
36,17530,103,NY,Suffolk NY,"Commack CDP, NY",36124,1
36,17620,051,NY,Livingston NY,"Conesus Hamlet CDP, NY",308,1
36,17622,051,NY,Livingston NY,"Conesus Lake CDP, NY",2584,1
36,17739,087,NY,Rockland NY,"Congers CDP, NY",8363,1
36,17882,049,NY,Lewis NY,"Constableville village, NY",242,1
36,17893,075,NY,Oswego NY,"Constantia CDP, NY",1182,1
36,18036,101,NY,Steuben NY,"Coopers Plains CDP, NY",598,1
36,18047,077,NY,Otsego NY,"Cooperstown village, NY",1852,1
36,18124,021,NY,Columbia NY,"Copake Lake CDP, NY",823,1
36,18135,049,NY,Lewis NY,"Copenhagen village, NY",801,1
36,18146,103,NY,Suffolk NY,"Copiague CDP, NY",22993,1
36,18157,103,NY,Suffolk NY,"Coram CDP, NY",39113,1
36,18201,037,NY,Genesee NY,"Corfu village, NY",709,1
36,18212,091,NY,Saratoga NY,"Corinth village, NY",2559,1
36,18256,101,NY,Steuben NY,"Corning city, NY",11183,1
36,18333,071,NY,Orange NY,"Cornwall-on-Hudson village, NY",3018,1
36,18388,023,NY,Cortland NY,"Cortland city, NY",19204,1
36,18443,023,NY,Cortland NY,"Cortland West CDP, NY",1356,1
36,18542,091,NY,Saratoga NY,"Country Knolls CDP, NY",2224,1
36,18597,059,NY,Nassau NY,"Cove Neck village, NY",286,1
36,18718,039,NY,Greene NY,"Coxsackie village, NY",2813,1
36,18762,111,NY,Ulster NY,"Cragsmoor CDP, NY",449,1
36,18817,089,NY,St. Lawrence NY,"Cranberry Lake CDP, NY",200,1
36,19070,049,NY,Lewis NY,"Croghan village, NY",618,1
36,19092,119,NY,Westchester NY,"Crompond CDP, NY",2292,1
36,19213,119,NY,Westchester NY,"Croton-on-Hudson village, NY",8070,1
36,19229,027,NY,Dutchess NY,"Crown Heights CDP, NY",2840,1
36,19290,119,NY,Westchester NY,"Crugers CDP, NY",1534,1
36,19308,069,NY,Ontario NY,"Crystal Beach CDP, NY",644,1
36,19356,003,NY,Allegany NY,"Cuba village, NY",1575,1
36,19408,019,NY,Clinton NY,"Cumberland Head CDP, NY",1627,1
36,19411,051,NY,Livingston NY,"Cumminsville CDP, NY",183,1
36,19466,103,NY,Suffolk NY,"Cutchogue CDP, NY",3349,1
36,19510,051,NY,Livingston NY,"Cuylerville CDP, NY",297,1
36,19587,051,NY,Livingston NY,"Dalton CDP, NY",362,1
36,19642,019,NY,Clinton NY,"Dannemora village, NY",3936,1
36,19664,051,NY,Livingston NY,"Dansville village, NY",4719,1
36,19774,025,NY,Delaware NY,"Davenport Center CDP, NY",349,1
36,19972,103,NY,Suffolk NY,"Deer Park CDP, NY",27745,1
36,19994,045,NY,Jefferson NY,"Deferiet village, NY",294,1
36,20049,089,NY,St. Lawrence NY,"DeKalb Junction CDP, NY",519,1
36,20082,093,NY,Schenectady NY,"Delanson village, NY",377,1
36,20115,009,NY,Cattaraugus NY,"Delevan village, NY",1089,1
36,20126,025,NY,Delaware NY,"Delhi village, NY",3087,1
36,20302,045,NY,Jefferson NY,"Depauville CDP, NY",577,1
36,20313,029,NY,Erie NY,"Depew village, NY",15303,1
36,20346,007,NY,Broome NY,"Deposit village, NY",819,0.492
36,20346,025,NY,Delaware NY,"Deposit village, NY",844,0.508
36,20379,103,NY,Suffolk NY,"Dering Harbor village, NY",11,1
36,20390,053,NY,Madison NY,"DeRuyter village, NY",558,1
36,20500,045,NY,Jefferson NY,"Dexter village, NY",1052,1
36,20687,103,NY,Suffolk NY,"Dix Hills CDP, NY",26892,1
36,20698,119,NY,Westchester NY,"Dobbs Ferry village, NY",10875,1
36,20731,035,NY,Fulton NY,"Dolgeville village, NY",131,0.059
36,20731,043,NY,Herkimer NY,"Dolgeville village, NY",2075,0.941
36,20841,027,NY,Dutchess NY,"Dover Plains CDP, NY",1323,1
36,20852,025,NY,Delaware NY,"Downsville CDP, NY",617,1
36,20896,123,NY,Yates NY,"Dresden village, NY",308,1
36,20951,109,NY,Tompkins NY,"Dryden village, NY",1890,1
36,20989,093,NY,Schenectady NY,"Duane Lake CDP, NY",323,1
36,20995,093,NY,Schenectady NY,"Duanesburg CDP, NY",391,1
36,21050,123,NY,Yates NY,"Dundee village, NY",1725,1
36,21105,013,NY,Chautauqua NY,"Dunkirk city, NY",12563,1
36,21226,065,NY,Oneida NY,"Durhamville CDP, NY",584,1
36,21523,017,NY,Chenango NY,"Earlville village, NY",327,0.375
36,21523,053,NY,Madison NY,"Earlville village, NY",545,0.625
36,21578,059,NY,Nassau NY,"East Atlantic Beach CDP, NY",2049,1
36,21589,029,NY,Erie NY,"East Aurora village, NY",6236,1
36,21600,051,NY,Livingston NY,"East Avon CDP, NY",608,1
36,21809,119,NY,Westchester NY,"Eastchester CDP, NY",19554,1
36,21985,103,NY,Suffolk NY,"East Farmingdale CDP, NY",6484,1
36,22065,059,NY,Nassau NY,"East Garden City CDP, NY",6208,1
36,22084,093,NY,Schenectady NY,"East Glenville CDP, NY",6616,1
36,22106,083,NY,Rensselaer NY,"East Greenbush CDP, NY",4487,1
36,22183,103,NY,Suffolk NY,"East Hampton village, NY",1083,1
36,22200,103,NY,Suffolk NY,"East Hampton North CDP, NY",4142,1
36,22260,059,NY,Nassau NY,"East Hills village, NY",6955,1
36,22315,103,NY,Suffolk NY,"East Islip CDP, NY",14475,1
36,22326,109,NY,Tompkins NY,"East Ithaca CDP, NY",2231,1
36,22370,111,NY,Ulster NY,"East Kingston CDP, NY",276,1
36,22447,103,NY,Suffolk NY,"East Marion CDP, NY",926,1
36,22480,059,NY,Nassau NY,"East Massapequa CDP, NY",19069,1
36,22502,059,NY,Nassau NY,"East Meadow CDP, NY",38132,1
36,22546,103,NY,Suffolk NY,"East Moriches CDP, NY",5249,1
36,22557,083,NY,Rensselaer NY,"East Nassau village, NY",587,1
36,22612,103,NY,Suffolk NY,"East Northport CDP, NY",20217,1
36,22623,059,NY,Nassau NY,"East Norwich CDP, NY",2709,1
36,22733,103,NY,Suffolk NY,"East Patchogue CDP, NY",22469,1
36,22810,103,NY,Suffolk NY,"Eastport CDP, NY",1831,1
36,22832,103,NY,Suffolk NY,"East Quogue CDP, NY",4757,1
36,22843,009,NY,Cattaraugus NY,"East Randolph village, NY",620,1
36,22865,055,NY,Monroe NY,"East Rochester village, NY",6587,1
36,22876,059,NY,Nassau NY,"East Rockaway village, NY",9818,1
36,22980,103,NY,Suffolk NY,"East Shoreham CDP, NY",6666,1
36,23052,067,NY,Onondaga NY,"East Syracuse village, NY",3084,1
36,23217,059,NY,Nassau NY,"East Williston village, NY",2556,1
36,23316,103,NY,Suffolk NY,"Eatons Neck CDP, NY",1406,1
36,23404,029,NY,Erie NY,"Eden CDP, NY",3516,1
36,23602,077,NY,Otsego NY,"Edmeston CDP, NY",657,1
36,23635,089,NY,St. Lawrence NY,"Edwards village, NY",439,1
36,23701,029,NY,Erie NY,"Eggertsville CDP, NY",15019,1
36,23745,037,NY,Genesee NY,"Elba village, NY",676,1
36,23789,067,NY,Onondaga NY,"Elbridge village, NY",1058,1
36,23822,031,NY,Essex NY,"Elizabethtown CDP, NY",754,1
36,23965,111,NY,Ulster NY,"Ellenville village, NY",4135,1
36,24020,009,NY,Cattaraugus NY,"Ellicottville village, NY",376,1
36,24075,045,NY,Jefferson NY,"Ellisburg village, NY",244,1
36,24141,029,NY,Erie NY,"Elma Center CDP, NY",2571,1
36,24229,015,NY,Chemung NY,"Elmira city, NY",29200,1
36,24251,015,NY,Chemung NY,"Elmira Heights village, NY",4097,1
36,24273,059,NY,Nassau NY,"Elmont CDP, NY",33198,1
36,24295,119,NY,Westchester NY,"Elmsford village, NY",4664,1
36,24405,103,NY,Suffolk NY,"Elwood CDP, NY",11177,1
36,24515,007,NY,Broome NY,"Endicott village, NY",13392,1
36,24526,007,NY,Broome NY,"Endwell CDP, NY",11446,1
36,24625,015,NY,Chemung NY,"Erin CDP, NY",483,1
36,24713,095,NY,Schoharie NY,"Esperance village, NY",345,1
36,24823,045,NY,Jefferson NY,"Evans Mills village, NY",621,1
36,24867,067,NY,Onondaga NY,"Fabius village, NY",352,1
36,24988,011,NY,Cayuga NY,"Fair Haven village, NY",745,1
36,25043,067,NY,Onondaga NY,"Fairmount CDP, NY",10224,1
36,25076,055,NY,Monroe NY,"Fairport village, NY",5353,1
36,25109,027,NY,Dutchess NY,"Fairview CDP, NY",5515,1
36,25120,119,NY,Westchester NY,"Fairview CDP, NY",3099,1
36,25164,013,NY,Chautauqua NY,"Falconer village, NY",2420,1
36,25384,059,NY,Nassau NY,"Farmingdale village, NY",8189,1
36,25417,103,NY,Suffolk NY,"Farmingville CDP, NY",15481,1
36,25428,029,NY,Erie NY,"Farnham village, NY",382,1
36,25527,067,NY,Onondaga NY,"Fayetteville village, NY",4373,1
36,25571,045,NY,Jefferson NY,"Felts Mills CDP, NY",372,1
36,25747,003,NY,Allegany NY,"Fillmore CDP, NY",603,1
36,25839,103,NY,Suffolk NY,"Fire Island CDP, NY",292,1
36,25857,071,NY,Orange NY,"Firthcliffe CDP, NY",4949,1
36,25923,103,NY,Suffolk NY,"Fishers Island CDP, NY",236,1
36,25934,045,NY,Jefferson NY,"Fishers Landing CDP, NY",89,1
36,25967,027,NY,Dutchess NY,"Fishkill village, NY",2171,1
36,26121,103,NY,Suffolk NY,"Flanders CDP, NY",4472,1
36,26209,025,NY,Delaware NY,"Fleischmanns village, NY",351,1
36,26264,059,NY,Nassau NY,"Floral Park village, NY",15863,1
36,26319,071,NY,Orange NY,"Florida village, NY",2833,1
36,26352,059,NY,Nassau NY,"Flower Hill village, NY",4665,1
36,26462,057,NY,Montgomery NY,"Fonda village, NY",795,1
36,26561,109,NY,Tompkins NY,"Forest Home CDP, NY",572,1
36,26649,013,NY,Chautauqua NY,"Forestville village, NY",697,1
36,26704,115,NY,Washington NY,"Fort Ann village, NY",484,1
36,26752,033,NY,Franklin NY,"Fort Covington Hamlet CDP, NY",1308,1
36,26759,045,NY,Jefferson NY,"Fort Drum CDP, NY",12955,1
36,26770,115,NY,Washington NY,"Fort Edward village, NY",3375,1
36,26880,057,NY,Montgomery NY,"Fort Johnson village, NY",490,1
36,26902,071,NY,Orange NY,"Fort Montgomery CDP, NY",1571,1
36,26924,057,NY,Montgomery NY,"Fort Plain village, NY",2322,1
36,26946,103,NY,Suffolk NY,"Fort Salonga CDP, NY",10008,1
36,27133,051,NY,Livingston NY,"Fowlerville CDP, NY",227,1
36,27188,043,NY,Herkimer NY,"Frankfort village, NY",2598,1
36,27221,025,NY,Delaware NY,"Franklin village, NY",374,1
36,27309,059,NY,Nassau NY,"Franklin Square CDP, NY",29320,1
36,27331,009,NY,Cattaraugus NY,"Franklinville village, NY",1740,1
36,27419,013,NY,Chautauqua NY,"Fredonia village, NY",11230,1
36,27452,027,NY,Dutchess NY,"Freedom Plains CDP, NY",421,1
36,27485,059,NY,Nassau NY,"Freeport village, NY",42860,1
36,27529,109,NY,Tompkins NY,"Freeville village, NY",520,1
36,27672,013,NY,Chautauqua NY,"Frewsburg CDP, NY",1906,1
36,27694,003,NY,Allegany NY,"Friendship CDP, NY",1218,1
36,27815,075,NY,Oswego NY,"Fulton city, NY",11896,1
36,27859,057,NY,Montgomery NY,"Fultonville village, NY",784,1
36,27969,121,NY,Wyoming NY,"Gainesville village, NY",229,1
36,28035,067,NY,Onondaga NY,"Galeville CDP, NY",4617,1
36,28101,091,NY,Saratoga NY,"Galway village, NY",200,1
36,28145,101,NY,Steuben NY,"Gang Mills CDP, NY",4185,1
36,28178,059,NY,Nassau NY,"Garden City village, NY",22371,1
36,28189,059,NY,Nassau NY,"Garden City Park CDP, NY",7806,1
36,28200,059,NY,Nassau NY,"Garden City South CDP, NY",4024,1
36,28244,111,NY,Ulster NY,"Gardiner CDP, NY",950,1
36,28310,071,NY,Orange NY,"Gardnertown CDP, NY",4373,1
36,28431,063,NY,Niagara NY,"Gasport CDP, NY",1248,1
36,28453,055,NY,Monroe NY,"Gates CDP, NY",4910,1
36,28618,051,NY,Livingston NY,"Geneseo village, NY",8031,1
36,28640,069,NY,Ontario NY,"Geneva city, NY",13261,1
36,28761,021,NY,Columbia NY,"Germantown CDP, NY",845,1
36,28860,021,NY,Columbia NY,"Ghent CDP, NY",564,1
36,28959,077,NY,Otsego NY,"Gilbertsville village, NY",399,1
36,28990,103,NY,Suffolk NY,"Gilgo CDP, NY",131,1
36,29014,111,NY,Ulster NY,"Glasco CDP, NY",2099,1
36,29058,007,NY,Broome NY,"Glen Aubrey CDP, NY",485,1
36,29113,059,NY,Nassau NY,"Glen Cove city, NY",26964,1
36,29245,059,NY,Nassau NY,"Glen Head CDP, NY",4697,1
36,29322,045,NY,Jefferson NY,"Glen Park village, NY",502,1
36,29333,113,NY,Warren NY,"Glens Falls city, NY",14700,1
36,29338,113,NY,Warren NY,"Glens Falls North CDP, NY",8443,1
36,29421,059,NY,Nassau NY,"Glenwood Landing CDP, NY",3779,1
36,29443,035,NY,Fulton NY,"Gloversville city, NY",15665,1
36,29476,119,NY,Westchester NY,"Goldens Bridge CDP, NY",1630,1
36,29509,103,NY,Suffolk NY,"Gordon Heights CDP, NY",4042,1
36,29520,069,NY,Ontario NY,"Gorham CDP, NY",617,1
36,29542,071,NY,Orange NY,"Goshen village, NY",5454,1
36,29597,089,NY,St. Lawrence NY,"Gouverneur village, NY",3949,1
36,29630,009,NY,Cattaraugus NY,"Gowanda village, NY",1899,0.701
36,29630,029,NY,Erie NY,"Gowanda village, NY",810,0.299
36,29872,087,NY,Rockland NY,"Grand View-on-Hudson village, NY",285,1
36,29894,029,NY,Erie NY,"Grandyle Village CDP, NY",4629,1
36,30026,115,NY,Washington NY,"Granville village, NY",2543,1
36,30136,045,NY,Jefferson NY,"Great Bend CDP, NY",843,1
36,30169,059,NY,Nassau NY,"Great Neck village, NY",9989,1
36,30191,059,NY,Nassau NY,"Great Neck Estates village, NY",2761,1
36,30202,059,NY,Nassau NY,"Great Neck Gardens CDP, NY",1186,1
36,30213,059,NY,Nassau NY,"Great Neck Plaza village, NY",6707,1
36,30235,103,NY,Suffolk NY,"Great River CDP, NY",1489,1
36,30279,055,NY,Monroe NY,"Greece CDP, NY",14519,1
36,30411,017,NY,Chenango NY,"Greene village, NY",1580,1
36,30521,001,NY,Albany NY,"Green Island village, NY",2620,1
36,30543,103,NY,Suffolk NY,"Greenlawn CDP, NY",13742,1
36,30576,103,NY,Suffolk NY,"Greenport village, NY",2197,1
36,30581,103,NY,Suffolk NY,"Greenport West CDP, NY",2124,1
36,30598,059,NY,Nassau NY,"Greenvale CDP, NY",1094,1
36,30609,039,NY,Greene NY,"Greenville CDP, NY",688,1
36,30642,119,NY,Westchester NY,"Greenville CDP, NY",7116,1
36,30675,115,NY,Washington NY,"Greenwich village, NY",1777,1
36,30752,071,NY,Orange NY,"Greenwood Lake village, NY",3154,1
36,30807,051,NY,Livingston NY,"Greigsville CDP, NY",209,1
36,30961,109,NY,Tompkins NY,"Groton village, NY",2363,1
36,31022,051,NY,Livingston NY,"Groveland Station CDP, NY",281,1
36,31137,017,NY,Chenango NY,"Guilford CDP, NY",362,1
36,31258,091,NY,Saratoga NY,"Hadley CDP, NY",1009,1
36,31291,057,NY,Montgomery NY,"Hagaman village, NY",1292,1
36,31346,089,NY,St. Lawrence NY,"Hailesboro CDP, NY",624,1
36,31445,103,NY,Suffolk NY,"Halesite CDP, NY",2498,1
36,31533,069,NY,Ontario NY,"Hall CDP, NY",216,1
36,31643,029,NY,Erie NY,"Hamburg village, NY",9409,1
36,31709,053,NY,Madison NY,"Hamilton village, NY",4239,1
36,31786,055,NY,Monroe NY,"Hamlin CDP, NY",5521,1
36,31830,089,NY,St. Lawrence NY,"Hammond village, NY",280,1
36,31852,101,NY,Steuben NY,"Hammondsport village, NY",661,1
36,31896,103,NY,Suffolk NY,"Hampton Bays CDP, NY",13603,1
36,31918,083,NY,Rensselaer NY,"Hampton Manor CDP, NY",2417,1
36,31940,025,NY,Delaware NY,"Hancock village, NY",1031,1
36,32006,089,NY,St. Lawrence NY,"Hannawa Falls CDP, NY",1042,1
36,32017,075,NY,Oswego NY,"Hannibal village, NY",555,1
36,32094,059,NY,Nassau NY,"Harbor Hills CDP, NY",575,1
36,32105,059,NY,Nassau NY,"Harbor Isle CDP, NY",1301,1
36,32325,071,NY,Orange NY,"Harriman village, NY",2424,1
36,32391,029,NY,Erie NY,"Harris Hill CDP, NY",5508,1
36,32402,119,NY,Westchester NY,"Harrison village, NY",27472,1
36,32424,049,NY,Lewis NY,"Harrisville village, NY",628,1
36,32523,119,NY,Westchester NY,"Hartsdale CDP, NY",5293,1
36,32578,077,NY,Otsego NY,"Hartwick CDP, NY",629,1
36,32710,119,NY,Westchester NY,"Hastings-on-Hudson village, NY",7849,1
36,32732,103,NY,Suffolk NY,"Hauppauge CDP, NY",20882,1
36,32754,087,NY,Rockland NY,"Haverstraw village, NY",11910,1
36,32776,027,NY,Dutchess NY,"Haviland CDP, NY",3634,1
36,32842,119,NY,Westchester NY,"Hawthorne CDP, NY",4586,1
36,32963,103,NY,Suffolk NY,"Head of the Harbor village, NY",1472,1
36,33128,051,NY,Livingston NY,"Hemlock CDP, NY",557,1
36,33139,059,NY,Nassau NY,"Hempstead village, NY",53891,1
36,34044,045,NY,Jefferson NY,"Henderson CDP, NY",224,1
36,34118,119,NY,Westchester NY,"Heritage Hills CDP, NY",3975,1
36,34121,043,NY,Herkimer NY,"Herkimer village, NY",7743,1
36,34165,089,NY,St. Lawrence NY,"Hermon village, NY",422,1
36,34198,059,NY,Nassau NY,"Herricks CDP, NY",4295,1
36,34220,045,NY,Jefferson NY,"Herrings village, NY",90,1
36,34264,089,NY,St. Lawrence NY,"Heuvelton village, NY",714,1
36,34286,059,NY,Nassau NY,"Hewlett CDP, NY",6819,1
36,34297,059,NY,Nassau NY,"Hewlett Bay Park village, NY",404,1
36,34308,059,NY,Nassau NY,"Hewlett Harbor village, NY",1263,1
36,34319,059,NY,Nassau NY,"Hewlett Neck village, NY",445,1
36,34374,059,NY,Nassau NY,"Hicksville CDP, NY",41547,1
36,34451,111,NY,Ulster NY,"High Falls CDP, NY",627,1
36,34484,111,NY,Ulster NY,"Highland CDP, NY",5647,1
36,34495,071,NY,Orange NY,"Highland Falls village, NY",3900,1
36,34660,087,NY,Rockland NY,"Hillburn village, NY",951,1
36,34693,087,NY,Rockland NY,"Hillcrest CDP, NY",7558,1
36,34786,111,NY,Ulster NY,"Hillside CDP, NY",877,1
36,34803,027,NY,Dutchess NY,"Hillside Lake CDP, NY",1084,1
36,34847,055,NY,Monroe NY,"Hilton village, NY",5886,1
36,34979,025,NY,Delaware NY,"Hobart village, NY",441,1
36,35056,103,NY,Suffolk NY,"Holbrook CDP, NY",27195,1
36,35111,029,NY,Erie NY,"Holland CDP, NY",1206,1
36,35144,065,NY,Oneida NY,"Holland Patent village, NY",458,1
36,35155,073,NY,Orleans NY,"Holley village, NY",1811,1
36,35254,103,NY,Suffolk NY,"Holtsville CDP, NY",19714,1
36,35276,023,NY,Cortland NY,"Homer village, NY",3291,1
36,35353,069,NY,Ontario NY,"Honeoye CDP, NY",579,1
36,35364,055,NY,Monroe NY,"Honeoye Falls village, NY",2674,1
36,35474,083,NY,Rensselaer NY,"Hoosick Falls village, NY",3501,1
36,35573,027,NY,Dutchess NY,"Hopewell Junction CDP, NY",376,1
36,35672,101,NY,Steuben NY,"Hornell city, NY",8563,1
36,35694,015,NY,Chemung NY,"Horseheads village, NY",6461,1
36,35710,015,NY,Chemung NY,"Horseheads North CDP, NY",2843,1
36,35738,105,NY,Sullivan NY,"Hortonville CDP, NY",218,1
36,35771,003,NY,Allegany NY,"Houghton CDP, NY",1693,1
36,35969,021,NY,Columbia NY,"Hudson city, NY",6713,1
36,35980,115,NY,Washington NY,"Hudson Falls village, NY",7281,1
36,36156,051,NY,Livingston NY,"Hunt CDP, NY",78,1
36,36167,039,NY,Greene NY,"Hunter village, NY",502,1
36,36233,103,NY,Suffolk NY,"Huntington CDP, NY",18046,1
36,37022,103,NY,Suffolk NY,"Huntington Bay village, NY",1425,1
36,37044,103,NY,Suffolk NY,"Huntington Station CDP, NY",33029,1
36,37132,111,NY,Ulster NY,"Hurley CDP, NY",3458,1
36,37198,027,NY,Dutchess NY,"Hyde Park CDP, NY",1908,1
36,37275,043,NY,Herkimer NY,"Ilion village, NY",8053,1
36,37528,099,NY,Seneca NY,"Interlaken village, NY",602,1
36,37583,059,NY,Nassau NY,"Inwood CDP, NY",9792,1
36,37737,055,NY,Monroe NY,"Irondequoit CDP, NY",51692,1
36,37803,119,NY,Westchester NY,"Irvington village, NY",6420,1
36,37840,103,NY,Suffolk NY,"Islandia village, NY",3335,1
36,37847,059,NY,Nassau NY,"Island Park village, NY",4655,1
36,37869,103,NY,Suffolk NY,"Islip CDP, NY",18689,1
